TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,DaysSincePrevTransaction,TransactionHour,TransactionDayOfWeek,CustomerAge_encoded,AccountBalance_encoded,Target
0.15393596003409724,1,2,21.0,3,0.2482758620689655,0.0,1061.96,0.049450549450549386,0.5,0.75,1,2,1
0.26790526670725645,1,1,25.0,3,0.5172413793103449,0.0,1592.94,0.5851648351648351,0.0,1.0,1,1,1
0.46852279477496295,1,0,43.0,0,0.35172413793103446,0.0,6215.96,0.8461538461538463,1.0,0.0,0,4,0
0.04915965138862893,1,2,39.0,0,0.08275862068965517,0.0,6171.89,0.08516483516483508,0.5,1.0,0,4,0
0.041780233434780836,1,1,59.0,2,0.506896551724138,0.0,5987.67,0.9945054945054945,0.0,0.5,2,0,0
0.028136644563893108,1,2,68.0,0,0.09310344827586207,0.0,14783.33,0.42307692307692313,0.0,0.0,2,3,2
0.09308700849729823,0,1,76.0,2,0.2862068965517241,0.0,4708.29,0.5384615384615385,0.5,0.0,2,0,0
0.2702608226551297,1,2,22.0,3,0.2482758620689655,0.0,1806.0,0.1923076923076923,1.0,0.0,1,1,1
0.00541470136140516,1,2,54.0,0,0.5206896551724138,0.0,13240.72,0.6923076923076923,0.0,0.0,0,3,2
0.10337441521745423,0,1,27.0,3,0.25517241379310346,0.0,1196.07,0.48901098901098905,0.0,0.25,1,2,1
0.05564270245375179,1,1,27.0,3,0.21724137931034482,0.0,1408.07,0.8269230769230769,1.0,0.0,1,1,1
0.07260078088258651,1,0,19.0,3,0.8724137931034484,0.0,271.78,0.12362637362637363,0.5,1.0,1,2,1
0.1627068314939099,1,0,49.0,4,0.47586206896551725,0.0,9419.27,0.6703296703296704,0.5,0.25,0,3,2
0.1802381572293758,1,1,41.0,1,0.7000000000000001,0.0,9551.64,0.9945054945054945,0.5,0.5,0,3,2
0.0718138461158539,1,1,44.0,1,0.5137931034482759,0.0,1070.47,0.43956043956043955,0.5,0.25,0,2,1
0.08221591343020469,1,0,49.0,1,0.3793103448275862,0.0,9374.24,0.28296703296703285,0.5,0.5,0,3,2
0.4324204685646726,0,2,66.0,2,0.296551724137931,0.0,4253.18,0.4505494505494505,0.0,1.0,2,0,0
0.22682335947571797,1,0,55.0,4,0.35172413793103446,0.0,6981.03,0.6346153846153846,1.0,0.0,0,4,0
0.057445865343435175,1,2,57.0,0,0.13103448275862067,0.0,10483.93,0.1703296703296704,0.5,0.25,2,3,2
0.17152982068271577,1,2,34.0,0,0.2,0.0,9588.07,0.019230769230769162,0.0,0.0,0,3,2
0.3310003539980095,1,0,47.0,0,0.3310344827586207,0.0,1238.11,0.2857142857142858,0.0,0.25,0,2,1
0.4011308734840017,1,1,22.0,3,0.044827586206896544,0.0,1244.93,0.8763736263736264,1.0,0.75,1,1,1
0.09110144548421216,1,1,26.0,3,0.5482758620689655,0.0,1040.25,0.32692307692307687,0.5,0.0,1,2,1
0.003674075621388182,1,1,78.0,2,0.9379310344827586,0.0,5757.67,0.5192307692307692,0.0,0.0,2,0,0
0.09114313012494794,1,0,27.0,3,0.07586206896551724,0.0,4734.1104,0.14560439560439553,0.5,0.75,1,0,0
0.016822576632528917,1,2,25.0,3,0.5965517241379311,0.0,1544.88,0.49725274725274726,0.0,0.25,1,1,1
0.06335044460574919,1,2,60.0,0,0.3758620689655172,0.0,4734.1104,0.3159340659340659,1.0,1.0,2,0,0
0.029111186058095876,1,0,30.0,0,0.3172413793103448,0.0,8839.67,0.30219780219780223,1.0,0.5,1,3,0
0.22119499463460907,0,2,56.0,2,0.5793103448275863,0.0,6239.89,0.9230769230769231,0.5,0.0,2,4,0
0.018187977238033635,1,1,32.0,1,0.41379310344827586,0.0,4734.1104,0.18681318681318682,0.5,0.5,1,0,0
0.01848503000358214,1,1,65.0,0,0.2655172413793103,0.0,9073.17,0.5576923076923077,0.0,0.0,2,3,2
0.0016572426667104843,1,0,78.0,2,0.3379310344827586,0.0,7561.33,0.9532967032967032,0.5,0.75,2,4,0
0.46852279477496295,0,1,21.0,3,0.7758620689655172,0.0,694.03,0.6813186813186813,1.0,1.0,1,2,1
0.07231935786930167,0,2,50.0,1,0.24482758620689654,0.0,2276.57,0.34065934065934056,1.0,0.5,0,1,1
0.13271490742959713,0,0,28.0,1,0.5482758620689655,0.0,2791.12,0.28846153846153855,0.0,0.0,1,1,1
0.05985355890042401,1,2,28.0,1,0.44482758620689655,0.0,9808.97,0.6620879120879122,0.5,1.0,1,3,2
0.08903770587763632,1,0,57.0,2,0.5551724137931034,0.0,6324.09,0.6346153846153846,0.0,0.0,2,4,0
0.08769835817259146,1,0,70.0,0,0.4551724137931034,0.0,13406.0,0.9148351648351649,0.0,0.75,2,3,2
0.21914168016424163,1,1,51.0,2,0.35172413793103446,0.0,6581.55,0.8571428571428572,0.0,0.75,0,4,0
0.21273158119643087,1,1,64.0,2,0.06206896551724138,0.0,3140.79,0.8406593406593408,0.0,0.5,2,0,1
0.46852279477496295,0,2,30.0,0,0.1206896551724138,0.0,10357.26,0.35989010989010994,0.0,0.5,1,3,2
0.17818485866310635,0,1,21.0,3,0.8172413793103449,0.0,461.83,0.049450549450549386,0.0,0.75,1,2,1
0.30249890632954346,1,0,53.0,1,0.29310344827586204,0.0,5670.0,0.28296703296703285,0.0,0.5,0,0,0
0.42800634979410734,0,1,79.0,2,0.0896551724137931,0.0,4040.32,0.3626373626373627,1.0,0.25,2,0,0
0.13195924807148982,1,1,20.0,3,0.7862068965517242,0.0,220.51,0.5521978021978022,0.5,0.5,1,2,1
0.011751830339793629,1,2,62.0,2,0.22413793103448276,0.0,3634.76,0.5961538461538463,0.5,0.0,2,0,1
0.13878625706305014,0,2,39.0,1,0.296551724137931,0.0,7180.48,0.5,0.5,0.0,0,4,0
0.1950908034588499,0,2,75.0,2,0.09310344827586207,0.0,1389.71,0.3434065934065933,1.0,0.25,2,1,1
0.1767152245876275,0,0,78.0,2,0.2068965517241379,0.0,5002.7,0.9120879120879122,0.0,1.0,2,0,0
0.4221799471252831,1,0,20.0,3,0.19655172413793104,0.0,9239.12,0.9587912087912089,0.0,0.25,1,3,2
0.004987362225422674,1,0,24.0,3,0.26206896551724135,0.0,666.42,0.4423076923076923,0.5,0.0,1,2,1
0.07051619895564278,0,1,51.0,0,0.36551724137931035,0.0,11351.64,0.5521978021978022,0.5,0.5,0,3,2
0.17708001688238387,1,0,43.0,1,0.09310344827586207,0.0,7234.15,0.18131868131868134,0.5,1.0,0,4,0
0.14758319533940836,1,1,27.0,1,0.40344827586206894,0.0,2049.51,0.20879120879120872,0.5,0.25,1,1,1
0.0524949832669438,1,0,68.0,0,0.3586206896551724,0.0,8865.27,0.5961538461538463,0.0,0.0,2,3,0
0.04722620212851155,1,1,18.0,3,0.5724137931034483,0.0,3908.47,0.8653846153846154,0.0,0.0,1,0,1
0.3412929772622942,1,0,26.0,1,0.8758620689655173,0.0,5587.44,1.0,0.0,0.0,1,0,0
0.16691767998853316,1,2,50.0,1,0.37241379310344824,0.0,438.75,0.6730769230769231,0.5,0.0,0,2,1
0.02149725025185192,1,2,28.0,3,0.13103448275862067,0.0,609.6,0.24450549450549453,0.0,0.5,1,2,1
0.03714203785212613,0,1,68.0,2,0.09999999999999999,0.0,2393.73,0.17307692307692313,0.0,0.0,2,1,1
0.24330719360768122,0,1,54.0,2,0.1206896551724138,0.0,3914.84,0.26098901098901095,0.5,0.75,0,0,1
0.12254214539953796,1,1,28.0,3,0.2068965517241379,0.0,818.36,0.2664835164835164,0.5,0.25,1,2,1
0.0828934041468712,1,1,18.0,3,0.3103448275862069,0.0,304.44,0.9615384615384617,1.0,0.0,1,2,1
0.02635432797060209,0,2,30.0,0,0.13103448275862067,0.0,9553.42,0.038461538461538436,0.0,0.0,1,3,2
0.029512468317594014,0,1,59.0,1,0.1586206896551724,0.0,3034.67,0.9120879120879122,1.0,1.0,2,1,1
0.01040206346257707,1,0,43.0,1,0.4413793103448276,0.0,5515.32,0.8159340659340659,1.0,1.0,0,0,0
0.026130235254414658,1,1,36.0,0,0.25517241379310346,0.0,1677.01,0.7692307692307692,0.5,0.0,0,1,1
0.03836672893900068,1,1,53.0,2,0.41724137931034483,0.0,4055.55,0.653846153846154,0.5,0.0,0,0,0
0.06219871356823571,1,0,33.0,0,0.14827586206896554,0.0,9899.94,0.804945054945055,0.0,0.25,0,3,2
0.46852279477496295,1,1,18.0,3,0.4103448275862069,0.0,756.74,0.11263736263736257,0.0,0.25,1,2,1
0.06061964339473975,1,1,43.0,1,0.8172413793103449,0.0,2620.74,0.3379120879120878,0.0,0.75,0,1,1
0.46852279477496295,1,0,30.0,0,0.5206896551724138,0.0,11090.24,0.5164835164835164,0.5,0.25,1,3,2
0.20413268074778795,1,0,64.0,2,0.2379310344827586,0.0,2174.16,0.5384615384615385,0.0,0.0,2,1,1
0.0812986922930381,0,1,46.0,1,0.5172413793103449,0.0,7854.1,1.0,0.5,0.0,0,4,0
0.2223936228809625,0,1,49.0,1,0.5275862068965518,0.0,8253.65,0.42307692307692313,0.5,0.0,0,4,0
0.2310863256993344,1,3,18.0,3,0.4379310344827586,0.0,874.15,0.6895604395604396,1.0,0.25,1,2,1
0.052896267514454184,2,3,31.0,0,0.05517241379310345,0.0,6043.25,0.8653846153846154,0.5,0.0,1,4,0
0.03507830222157477,1,1,37.0,1,0.33448275862068966,0.0,2766.12,0.37637362637362637,0.0,0.75,0,1,1
0.16990906586848403,1,2,56.0,1,0.5827586206896552,0.0,8171.26,0.0714285714285714,0.5,0.5,2,4,0
0.08249732849144055,1,0,33.0,0,0.3103448275862069,0.0,5401.21,0.8434065934065935,0.5,0.25,0,0,0
0.02905907230512718,1,2,27.0,3,0.4551724137931034,0.0,3548.02,0.5384615384615385,0.5,0.0,1,0,1
0.15010032101838983,2,2,27.0,3,0.0896551724137931,0.0,160.83,0.9587912087912089,0.5,0.25,1,2,1
0.12789431172353974,0,1,24.0,3,0.33448275862068966,0.0,752.25,1.0,1.0,0.0,1,2,1
0.07917241777330962,0,2,39.0,1,0.5724137931034483,0.0,2459.84,0.40384615384615374,0.0,0.0,0,1,1
0.05945748722101784,0,1,41.0,1,0.03793103448275863,0.0,469.12,0.09615384615384615,0.0,0.0,0,2,1
0.1943924704218155,0,2,61.0,0,0.2379310344827586,0.0,8441.61,0.48901098901098905,1.0,0.25,2,4,0
0.2628501491727787,1,2,60.0,1,0.5448275862068966,0.0,3806.16,0.13461538461538458,0.5,0.0,2,0,1
0.0656434855205922,1,0,46.0,1,0.23103448275862065,0.0,6133.41,0.6648351648351649,0.0,0.75,0,4,0
0.4272819817487233,1,1,47.0,0,0.5896551724137932,0.0,8802.97,0.038461538461538436,0.0,0.0,0,3,0
0.46852279477496295,0,2,68.0,0,0.40344827586206894,0.0,14881.77,0.7582417582417582,0.0,1.0,2,3,2
0.004226489802208088,1,0,63.0,2,0.43103448275862066,0.0,1106.34,0.9725274725274726,0.0,0.75,2,2,1
0.10278552623048592,0,2,53.0,2,0.06896551724137931,0.0,5005.33,0.5,0.0,0.0,0,0,0
0.33233966989485847,1,1,58.0,2,0.27586206896551724,0.0,7949.03,0.1923076923076923,0.5,0.0,2,4,0
0.006910389331349984,1,0,26.0,3,0.1896551724137931,0.0,259.77,0.6346153846153846,0.0,0.0,1,2,1
0.22505146801863538,1,0,49.0,1,0.7931034482758621,0.0,2114.3,0.7884615384615385,0.0,0.0,0,1,1
0.19538265956039216,1,0,51.0,1,0.19310344827586207,0.0,5495.3,0.5686813186813187,0.5,0.75,0,0,0
0.3347942765647852,1,1,50.0,0,0.28965517241379307,0.0,8461.46,0.8736263736263736,0.0,1.0,0,3,0
0.040743155039413184,0,2,52.0,2,0.9724137931034483,0.0,6870.84,0.11263736263736257,0.5,0.25,0,4,0
0.0726789495240273,1,1,49.0,1,0.6586206896551724,0.0,5058.83,0.9615384615384617,0.5,0.0,0,0,0
0.26043202650355696,1,1,31.0,1,0.9862068965517242,0.0,8885.0,0.41758241758241765,0.0,0.5,1,3,0
0.005112437021758564,1,2,24.0,3,0.13448275862068965,0.0,530.81,0.9587912087912089,0.0,0.25,1,2,1
0.06272507161807586,1,0,23.0,3,0.2586206896551724,0.0,9379.53,0.8461538461538463,0.0,0.0,1,3,2
0.3013419468198278,1,1,59.0,2,0.5862068965517242,0.0,6475.13,0.21153846153846145,0.5,0.0,2,4,0
0.06203715974122541,1,1,34.0,1,0.041379310344827586,0.0,319.04,0.34615384615384603,0.0,0.0,0,2,1
0.14626469790678037,1,2,41.0,0,0.5448275862068966,0.0,5298.85,0.0,1.0,0.0,0,0,0
0.02197149256071113,1,2,21.0,3,0.3172413793103448,0.0,490.57,0.5879120879120878,0.5,0.75,1,2,1
0.04000833800167376,1,0,67.0,0,0.8586206896551725,0.0,11310.27,0.5384615384615385,0.0,0.0,2,3,2
0.011637178691653927,1,0,62.0,2,0.1206896551724138,0.0,3988.75,0.7692307692307692,0.0,0.0,2,0,0
0.29627121146115987,1,0,51.0,2,0.49999999999999994,0.0,7484.32,0.23076923076923084,0.0,0.0,0,4,0
0.013383016254270531,0,2,58.0,2,0.6931034482758621,0.0,4815.11,0.21153846153846145,1.0,0.0,2,0,0
0.05507465578715137,1,1,51.0,1,0.6793103448275862,0.0,5963.1,0.40384615384615374,0.0,0.0,0,0,0
0.3820152610309112,1,0,52.0,0,0.28965517241379307,0.0,10427.0,0.8021978021978022,1.0,0.5,0,3,2
0.1823435894287364,0,0,21.0,3,0.6379310344827587,0.0,296.47,0.09615384615384615,0.0,0.0,1,2,1
0.46852279477496295,1,0,65.0,0,0.3275862068965517,0.0,1100.06,0.35439560439560447,0.5,1.0,2,2,1
0.09558329185591181,1,2,19.0,3,0.7862068965517242,0.0,910.26,0.5192307692307692,0.0,0.0,1,2,1
0.1448836496569018,1,1,29.0,0,0.3896551724137931,0.0,6684.34,0.7307692307692308,0.0,0.0,1,4,0
0.2449592158784893,1,0,40.0,0,0.2689655172413793,0.0,8524.09,0.30494505494505497,1.0,0.25,0,3,0
0.1362430645675231,1,0,53.0,2,0.25517241379310346,0.0,5126.65,0.09615384615384615,0.5,0.0,0,0,0
0.19010345328575148,1,1,22.0,3,0.28965517241379307,0.0,873.89,0.8269230769230769,0.0,0.0,1,2,1
0.10987831655499394,1,1,57.0,2,0.43448275862068964,0.0,7059.77,0.2994505494505495,0.0,0.75,2,4,0
0.011063918462943176,1,0,58.0,0,0.7931034482758621,0.0,11991.24,0.6648351648351649,0.0,0.75,2,3,2
0.032998932862735246,1,0,18.0,3,0.6517241379310346,0.0,8086.04,0.3076923076923077,0.5,0.0,1,4,0
0.1676003792972794,1,0,63.0,0,0.5413793103448277,0.0,12626.49,0.4423076923076923,0.0,0.0,2,3,2
0.006175573784619746,1,3,75.0,2,0.40344827586206894,0.0,1730.28,0.05494505494505486,0.0,0.25,2,1,1
0.3347213085633752,1,1,44.0,1,0.06206896551724138,0.0,3143.17,0.6483516483516483,1.0,0.5,0,0,1
0.10953956722063621,1,0,27.0,3,0.4689655172413793,0.0,1242.49,0.05769230769230771,0.0,0.0,1,1,1
0.1633217793453748,0,1,55.0,2,0.5620689655172414,0.0,1886.36,0.9230769230769231,0.0,0.0,0,1,1
0.05185397655098232,1,1,26.0,3,0.41724137931034483,0.0,416.89,0.40384615384615374,0.0,0.0,1,2,1
0.059962998974465616,1,1,53.0,2,0.35517241379310344,0.0,5929.08,0.43956043956043955,0.5,0.25,0,0,0
0.017380202138945387,1,2,23.0,3,0.21379310344827585,0.0,479.08,0.3653846153846154,0.5,0.0,1,2,1
0.25970242600994625,0,2,33.0,0,0.07586206896551724,0.0,5862.99,0.9230769230769231,0.0,0.0,0,0,0
0.05135888595771849,1,1,27.0,3,0.2793103448275862,0.0,797.1,0.32692307692307687,0.0,0.0,1,2,1
0.0008390442330498996,1,0,65.0,2,0.4724137931034483,0.0,7287.94,0.2005494505494505,1.0,1.0,2,4,0
0.04099330264407272,0,2,59.0,1,0.29310344827586204,0.0,5624.86,0.5494505494505495,1.0,0.75,2,0,0
0.10111785432729176,0,1,39.0,1,0.0,0.0,2988.41,0.9423076923076923,0.0,0.0,0,1,1
0.014837011631430603,1,0,53.0,1,0.603448275862069,0.0,2712.96,0.48901098901098905,0.0,0.25,0,1,1
0.05486098423114789,1,2,24.0,3,0.2689655172413793,0.0,1433.66,0.5467032967032968,0.0,1.0,1,1,1
0.38412592567849846,1,2,30.0,0,0.08275862068965517,0.0,7336.56,0.7884615384615385,0.5,0.0,1,4,0
0.12382416678350991,1,0,18.0,3,0.6896551724137931,0.0,475.63,0.903846153846154,0.5,0.0,1,2,1
0.2133308953196076,1,1,65.0,0,0.27241379310344827,0.0,11698.15,0.4368131868131868,0.0,0.5,2,3,2
0.03922661977906986,0,2,21.0,3,0.506896551724138,0.0,1034.35,0.3653846153846154,0.5,0.0,1,2,1
0.03777783597600789,1,0,64.0,0,0.017241379310344827,0.0,12042.79,0.6730769230769231,0.0,0.0,2,3,2
0.020246502288493024,1,2,26.0,3,0.4586206896551724,0.0,518.54,0.3351648351648351,1.0,1.0,1,2,1
0.46852279477496295,1,0,23.0,3,0.44482758620689655,0.0,1258.93,0.8269230769230769,0.0,0.0,1,1,1
0.37997759619292987,1,0,68.0,0,0.27586206896551724,0.0,9127.65,0.13186813186813184,0.5,0.25,2,3,2
0.07151679732632989,1,0,34.0,1,0.13793103448275862,0.0,4471.05,0.4368131868131868,0.0,0.5,0,0,0
0.2628918338135145,1,2,29.0,1,0.17586206896551726,0.0,6214.54,0.7307692307692308,1.0,0.0,1,4,0
0.19345441491633003,0,1,24.0,3,0.16551724137931034,0.0,1187.04,0.5934065934065935,0.0,0.25,1,2,1
0.22413946342559748,1,2,36.0,0,0.6724137931034483,0.0,354.9,0.8653846153846154,0.5,0.0,0,2,1
0.11989473335012252,1,1,35.0,1,0.1586206896551724,0.0,791.46,0.6346153846153846,1.0,0.0,0,2,1
0.06329311828467628,1,0,52.0,2,0.44827586206896547,0.0,5878.89,0.32417582417582413,0.5,0.25,0,0,0
0.051390157390319297,1,2,20.0,3,0.5827586206896552,0.0,533.2,0.9972527472527473,0.5,0.25,1,2,1
0.061125155148187525,1,0,24.0,3,0.08620689655172413,0.0,897.94,0.6236263736263736,0.0,1.0,1,2,1
0.12735753251351564,1,1,30.0,0,0.32068965517241377,0.0,9159.56,0.8626373626373627,1.0,0.25,1,3,2
0.16763686329798444,1,0,45.0,1,0.006896551724137931,0.0,4392.73,0.07692307692307687,1.0,0.0,0,0,0
0.46852279477496295,1,1,58.0,2,0.0034482758620689655,0.0,1390.98,0.9423076923076923,0.5,0.0,2,1,1
0.14746854269726256,1,2,40.0,1,0.30344827586206896,0.0,2008.77,0.48901098901098905,0.0,0.25,0,1,1
0.18051958024266063,1,2,30.0,1,0.1724137931034483,0.0,6356.96,0.0,0.0,0.0,1,4,0
0.19874403837513016,1,2,64.0,2,0.5310344827586208,0.0,6009.12,0.48901098901098905,0.0,1.0,2,0,0
0.20240769047556986,1,0,76.0,2,0.11379310344827585,0.0,7896.85,0.8626373626373627,0.0,0.25,2,4,0
0.015092372798200476,1,0,24.0,3,0.48620689655172417,0.0,1649.43,0.4917582417582418,1.0,0.75,1,1,1
0.024228053450873602,1,1,67.0,2,0.4827586206896552,0.0,2840.43,0.42307692307692313,0.5,0.0,2,1,1
0.18155667056610175,1,2,57.0,2,0.4068965517241379,0.0,3274.96,0.5659340659340659,0.5,1.0,2,0,1
0.16619851258317986,1,2,73.0,2,0.24482758620689654,0.0,6501.56,0.9752747252747254,0.0,0.5,2,4,0
0.03840320896368121,1,0,26.0,3,0.22758620689655168,0.0,363.92,0.16208791208791196,0.0,1.0,1,2,1
0.20291841877314634,1,2,27.0,1,0.30689655172413793,0.0,9748.48,0.8763736263736264,0.0,0.75,1,3,2
0.11327097077835724,1,0,19.0,3,0.1206896551724138,0.0,1404.53,0.7994505494505495,0.5,0.75,1,1,1
0.10401021334133598,1,0,21.0,3,0.4827586206896552,0.0,706.44,0.9615384615384617,0.0,0.0,1,2,1
0.02923104928033367,1,0,44.0,0,0.22413793103448276,0.0,5095.73,0.8956043956043955,0.0,0.75,0,0,0
0.12960366826746966,0,1,65.0,2,0.06551724137931035,0.0,3059.79,0.5467032967032968,0.0,1.0,2,1,1
0.07416942591987404,1,0,33.0,1,0.46551724137931033,0.0,7844.23,0.5384615384615385,0.0,0.0,0,4,0
0.46852279477496295,1,0,28.0,3,0.2655172413793103,0.0,1119.61,0.48901098901098905,0.0,0.25,1,2,1
0.04381791020083561,1,2,58.0,2,0.8206896551724138,0.0,5313.97,0.5686813186813187,0.0,0.75,2,0,0
0.46852279477496295,1,0,31.0,1,0.503448275862069,0.0,6227.99,0.31868131868131866,0.0,0.75,1,4,0
0.17381244043737484,1,0,60.0,2,0.30344827586206896,0.0,6810.94,0.08791208791208793,0.5,0.75,2,4,0
0.17319227604178122,1,2,55.0,2,0.4586206896551724,0.0,1457.07,0.4725274725274726,0.5,0.75,0,1,1
0.12327696243727738,1,1,22.0,3,0.017241379310344827,0.0,813.68,0.18406593406593408,0.0,0.75,1,2,1
0.21759907808735274,0,1,27.0,3,0.41379310344827586,0.0,1518.82,0.5192307692307692,0.0,0.0,1,1,1
0.1662506144080751,1,0,50.0,0,0.4827586206896552,0.0,10269.78,0.40384615384615374,0.0,0.0,0,3,2
0.20003648489531053,1,1,42.0,1,0.5586206896551724,0.0,672.79,0.48901098901098905,0.0,0.25,0,2,1
0.4275269048572052,0,1,61.0,0,0.5103448275862069,0.0,6024.8,0.8351648351648351,0.5,1.0,2,4,0
0.24728873681801283,0,2,56.0,1,0.13793103448275862,0.0,2158.59,0.019230769230769162,0.0,0.0,2,1,1
0.2827005627595107,0,1,43.0,0,0.2827586206896551,0.0,6011.8,0.32692307692307687,1.0,0.0,0,0,0
0.04145191321265602,1,0,73.0,2,0.22758620689655168,0.0,6372.58,0.027472527472527486,0.5,1.0,2,4,0
0.023962270129913664,1,1,57.0,1,0.14482758620689656,0.0,2569.56,0.8076923076923077,0.0,0.0,2,1,1
0.1706959847311187,1,0,61.0,0,0.15172413793103445,0.0,10585.48,0.1071428571428571,0.5,0.75,2,3,2
0.23218595093592814,1,0,52.0,0,0.5206896551724138,0.0,717.99,0.48901098901098905,0.5,1.0,0,2,1
0.02899132283585808,1,2,72.0,2,0.4827586206896552,0.0,3689.65,0.37637362637362637,0.0,0.75,2,0,1
0.08241915984999974,1,1,28.0,3,0.020689655172413793,0.0,1512.16,0.8956043956043955,0.0,0.75,1,1,1
0.052599214748905686,0,2,64.0,0,0.22413793103448276,0.0,14389.45,0.09065934065934067,1.0,0.5,2,3,2
0.43092478357674613,1,1,36.0,1,0.8793103448275862,0.0,9800.21,0.9587912087912089,0.5,0.25,0,3,2
0.03215988831905844,1,0,74.0,2,0.29310344827586204,0.0,7014.69,0.6153846153846154,1.0,0.0,2,4,0
0.014044870260630515,1,0,79.0,2,0.3172413793103448,0.0,3520.61,0.5521978021978022,0.0,0.5,2,0,1
0.09040832103925749,1,2,80.0,2,0.18620689655172412,0.0,4913.42,0.3159340659340659,0.5,1.0,2,0,0
0.09164343328631598,1,1,38.0,1,0.3275862068965517,0.0,9155.35,0.39560439560439553,0.0,0.75,0,3,2
0.04593376356038015,1,2,46.0,1,0.5655172413793104,0.0,2567.53,0.1428571428571428,1.0,1.0,0,1,1
0.29583343526089545,1,2,53.0,2,0.013793103448275862,0.0,3779.47,0.5357142857142858,0.0,0.25,0,0,1
0.07183990498035049,0,2,68.0,2,0.32413793103448274,0.0,4177.65,0.05769230769230771,0.5,0.0,2,0,0
0.2379915033323355,0,1,28.0,1,0.6310344827586207,0.0,7284.76,0.2664835164835164,0.0,0.25,1,4,0
0.05271907598313123,1,2,66.0,2,0.4689655172413793,0.0,6530.59,0.6895604395604396,0.5,0.25,2,4,0
0.15652603781039082,1,2,44.0,0,0.1413793103448276,0.0,7895.54,0.6730769230769231,0.5,0.0,0,4,0
0.13845793286490082,1,2,54.0,1,0.4206896551724138,0.0,6781.3,0.5769230769230769,0.0,0.0,0,4,0
0.17994111639190077,1,2,29.0,1,0.13793103448275862,0.0,2091.78,0.9395604395604396,0.0,0.25,1,1,1
0.214326285098215,1,0,41.0,0,0.2689655172413793,0.0,11108.39,0.9780219780219781,0.5,0.25,0,3,2
0.05782109072644897,1,1,35.0,0,0.3482758620689655,0.0,9088.36,0.3653846153846154,1.0,0.0,0,3,2
0.16473929569186047,1,0,53.0,1,0.26206896551724135,0.0,4671.69,0.34615384615384603,0.5,0.0,0,0,0
0.13569065162921085,1,1,37.0,1,0.4551724137931034,0.0,7534.73,0.03296703296703296,1.0,0.5,0,4,0
0.04799749919093151,1,0,29.0,1,0.46206896551724136,0.0,6353.14,0.7692307692307692,0.0,0.0,1,4,0
0.13643588585110972,1,1,63.0,0,0.37241379310344824,0.0,13587.52,0.3076923076923077,0.0,0.0,2,3,2
0.03347838575168643,1,0,74.0,2,0.7586206896551725,0.0,1351.24,0.37637362637362637,1.0,0.75,2,1,1
0.13200094066427456,1,0,28.0,1,0.2586206896551724,0.0,2797.26,0.9752747252747254,0.0,0.5,1,1,1
0.11001381151750765,0,1,21.0,3,0.396551724137931,0.0,1222.77,0.8021978021978022,0.0,0.5,1,2,1
0.09155483950866675,1,0,57.0,2,0.27241379310344827,0.0,3728.04,0.5769230769230769,0.0,0.0,2,0,1
0.10381739205774936,1,2,57.0,0,0.4551724137931034,0.0,6067.44,0.3846153846153846,0.0,0.0,2,4,0
0.026479401772931857,1,1,63.0,2,0.4241379310344827,0.0,4292.16,0.9423076923076923,1.0,0.0,2,0,0
0.2270109642151759,1,0,56.0,2,0.4275862068965517,0.0,3801.82,0.008241758241758212,0.5,1.0,2,0,1
0.03880970577929581,0,1,64.0,2,0.5241379310344828,0.0,6353.22,0.9230769230769231,0.5,0.0,2,4,0
0.09512468128732851,0,2,23.0,3,0.013793103448275862,0.0,1251.85,0.18681318681318682,0.0,0.5,1,1,1
0.32733146944934316,1,2,44.0,0,0.3379310344827586,0.0,11869.71,0.9505494505494505,0.0,1.0,0,3,2
0.13973474565679306,1,2,29.0,0,0.5758620689655173,0.0,9409.43,0.8626373626373627,1.0,0.25,1,3,2
0.18865987012272026,1,0,80.0,2,0.1275862068965517,0.0,6003.59,0.48901098901098905,0.0,0.25,2,0,0
0.2917841564973805,0,2,50.0,1,0.2827586206896551,0.0,817.83,0.3846153846153846,1.0,0.0,0,2,1
0.18330249520663877,1,0,80.0,2,0.1206896551724138,0.0,3663.64,0.5576923076923077,0.0,0.0,2,0,1
0.06884331846036887,1,1,28.0,3,0.5172413793103449,0.0,319.65,0.8076923076923077,0.5,0.0,1,2,1
0.012773276000879243,0,2,40.0,1,0.02413793103448276,0.0,478.23,0.16758241758241765,0.0,0.5,0,2,1
0.3483388425457908,1,2,44.0,0,0.4586206896551724,0.0,13446.81,0.15109890109890112,0.5,0.25,0,3,2
0.041681214520923174,0,1,53.0,0,0.16551724137931034,0.0,8012.81,0.6236263736263736,0.5,1.0,0,4,0
0.004372410397933292,1,0,68.0,2,0.6482758620689656,0.0,4201.22,0.11538461538461531,0.0,0.0,2,0,0
0.0931026422255864,1,0,18.0,3,0.031034482758620682,0.0,8870.89,0.8021978021978022,0.0,0.5,1,3,0
0.05991088522149692,1,1,27.0,1,0.3379310344827586,0.0,906.2,0.06593406593406592,0.5,1.0,1,2,1
0.08409724893735337,1,2,46.0,0,0.9172413793103449,0.0,9286.37,0.019230769230769162,0.0,0.0,0,3,2
0.28271621239189687,0,1,70.0,2,0.18275862068965515,0.0,2224.08,0.06868131868131866,1.0,0.75,2,1,1
